x,y,cell,longitude,latitude,year,hadsst_winter,hadsst_spring,hadsst_summer,hadsst_fall,lag_hadsst_summer
-70.5,42.5,522,-70.907045,42.34298,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90703500000001,42.418383250000005,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.907035,42.34224,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90702357142857,42.34316857142857,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.906995,42.34342,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90697,42.41904,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90696750000001,42.3434225,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90695111111111,42.34343740740741,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.9069475,42.343455,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90694435483871,42.34347032258064,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.9069374137931,42.343504137931035,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90693357142857,42.34352285714286,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90692548387096,42.34356225806451,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90691724137932,42.3436024137931,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90691305555555,42.34321333333333,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90685,42.34393,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90677363636364,42.3439,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90664,42.342945,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.906615,42.42067,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90659571428571,42.34379571428571,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90657,42.34382,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90651,42.42091,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90649400000001,42.343742,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.906405,42.343695,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90624588235293,42.34338911764706,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90597,42.3437,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90422,42.42038,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.90135,42.42101,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.89377,42.340155,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.89328496251255,42.34147996176026,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.893265,42.344483333333336,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.89315500000001,42.344665,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.892685,42.34119,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.891487,42.327162,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.89132,42.345715,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.8912,42.343802,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.891011,42.342275,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.891005,42.326845,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.890339,42.326938,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.89031194336705,42.3271982464939,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.8901525614783,42.327512567862854,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.889055,42.328328,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.888444,42.3269,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.888049,42.328099,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78767,42.53781,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.785875,42.53761,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.7857,42.53774,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78569,42.53066,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.784795,42.5372,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78454475,42.5319705,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78437,42.53787,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78394499999999,42.531355,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78341,42.53677,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.783185,42.53191,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.782655,42.53225,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.782555,42.535955,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78199,42.53159,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78181000000001,42.53594,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.78151,42.53502,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.774833,42.502633,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.768589,42.959502,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.749777,42.968101,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6256745998415,42.967719072165,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6199330370873,42.9859418235719,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61969302150001,42.985661994,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61940333333334,42.985323333333334,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61931,42.98634833333333,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6188,42.9895125,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61877000000001,42.98476,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61869,42.99015,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.618676003,42.9847199935,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.618576426059,42.9902022611349,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61849,42.99079,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61845500000001,42.984505,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61831,42.99084,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.618179962039,42.9842899180948,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61806,42.98434,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.618034491,42.9906409945,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6179281720951,42.9878221649485,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61738552525634,42.99165548756713,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.616975,42.992075,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61671000000001,42.992155,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61666500000001,42.99239,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6165910045,42.992212493,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.616525,42.975744,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.6163436755105,42.9737757731959,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61552,42.99315,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.613883985,42.99306904,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61269,42.99281,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61249000000001,42.99277,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61183,42.99472,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.611665966,42.992762011,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61122666666667,42.75982966666667,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61115000000001,42.9902,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.61094897800001,42.990348986499995,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.610795,42.990405,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.610375,42.98966,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.47183,42.3227,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.47157,42.31792,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.4707,42.31831,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.47036,42.322,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,42.5,522,-70.46893,42.31937,1949,6.0084922313690186,7.082245826721191,18.864674886067707,15.174539566040039,NA
-70.5,43.5,492,-71.00862,43.01112,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.736,43.112,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.63,43.118,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.622224,43.070829,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.621,43.134,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.618,43.141,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.608241,43.071741,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.60603,43.00588,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.604214,43.001839,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.597,43.00497,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.592358,43.166109,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.591034,43.164158,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.47571,43.121676,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.30401,43.52791,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.30323,43.53576,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.3032,43.5358,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.223764,43.653528,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.08436,43.68669,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.0828,43.6915,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-70.5,43.5,492,-70.082733,43.687002,1949,5.061148166656494,6.056922833124797,17.835808753967285,14.059677124023438,NA
-69.5,43.5,493,-69.96087,43.76509,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.95305,43.76074,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.9514,43.7651,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.9469,43.7158,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.9402,43.71212,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.9402,43.7159,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6743,43.79336,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6743,43.7934,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6682,43.7934,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.64226,43.82497,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6401,43.82947,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.63938,43.82462,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6188,43.82211,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6167,43.8287,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.61182,43.820496,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6031,43.79359,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.6022,43.76666,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.60166,43.7933,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5997,43.7891,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.59834,43.79362,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5885,43.77564,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.586964,43.771149,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5803,43.77567,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5516,43.8166,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.53466,43.86489,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5336,43.8698,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.529659,43.862259,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.5166,43.83361,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.506934,43.835355,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.4708,43.8886,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.46879,43.88809,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.4653,43.8942,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.4409,43.8887,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.439068,43.884171,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.4331,43.88869,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.3828,43.91136,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.381,43.9147,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.37804,43.91571,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.378,43.9159,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.3146,43.9116,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.3146,43.9196,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.3091,43.9194,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.30907,43.91941,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.306309,43.875586,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.3008,43.934,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.30068,43.93412,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.2962,43.8711,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.2948,43.87561,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.2937,43.93324,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.270683,43.9027,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.2706,43.9027,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.2705,43.9072,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.12922,43.88965,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.1288,43.8679,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.1282,43.8942,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.1277,43.8626,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.12148,43.86717,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.1201,43.8897,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.12,43.8939,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.0903,43.9798,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.0841,43.9753,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.08408,43.97532,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.0653,43.9709,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.0653,43.9754,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-69.5,43.5,493,-69.0613,43.9718,1949,5.566903352737427,6.242075443267822,17.619503657023113,14.161377906799316,NA
-68.5,42.5,524,-68.94351,42.89058,1949,5.843098402023315,6.330347220102946,17.390963872273762,14.605688095092773,NA
-68.5,44.5,464,-69.07162,44.02038,1949,5.5843822956085205,5.354906400044759,15.63246218363444,12.666215578715006,NA
-68.5,44.5,464,-69.0716,44.0234,1949,5.5843822956085205,5.354906400044759,15.63246218363444,12.666215578715006,NA
-68.5,44.5,464,-69.0657,44.02,1949,5.5843822956085205,5.354906400044759,15.63246218363444,12.666215578715006,NA
