x,y,cell,longitude,latitude,year,oisst_winter,oisst_spring,oisst_summer,oisst_fall,lag_oisst_summer
-72.125,41.125,1965,-72.086122,41.30302,1982,3.52311635017395,6.3263618151346845,16.95240529378255,16.009093284606934,NA
-71.375,41.375,1919,-71.36499603512735,41.4770646044823,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.36499603443934,41.4770930220363,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.3649763888888,41.4771625,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.36290972222216,41.4773986111111,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.362,41.478,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.3616694444444,41.4781861111111,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.3605790080763,41.4777983076676,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.3605790073976,41.4778265132492,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.36027778,41.47833333,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.35983055499995,41.47823472,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.3594166666666,41.4774972222222,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.357,41.476,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.33848,41.450199999999995,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.33143,41.450795,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-71.375,41.375,1919,-71.313,41.451,1982,4.02436637878418,6.682766993840535,17.690300941467285,15.579215367635092,NA
-70.875,42.375,1725,-70.913095,42.338275,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91286,42.3383575,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.912625,42.33844,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91259352941177,42.33843088235294,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.9125822,42.3384276,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91244666666667,42.338388333333334,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91238722222222,42.33837111111111,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91235750000001,42.3383625,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91234827586207,42.3383598275862,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.9123475925926,42.33835962962963,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91232982758622,42.33835448275862,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.91209,42.338285,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.90753,42.34315,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.90729,42.343055,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.90719,42.416245,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.90716,42.416375,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
-70.875,42.375,1725,-70.907135,42.343535,1982,5.42167067527771,6.392828146616618,15.860289891560873,13.001566251118978,NA
