x,y,cell,longitude,latitude,oisst_winter_cellmean,oisst_spring_cellmean,oisst_summer_cellmean,oisst_fall_cellmean,lag_oisst_summer_cellmean
-70.875,42.375,4404,-70.90702357142857,42.34316857142857,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.906995,42.34342,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90697,42.41904,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90696750000001,42.3434225,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90695111111111,42.34343740740741,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.9069475,42.343455,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90694435483871,42.34347032258064,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.9069374137931,42.343504137931035,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90693357142857,42.34352285714286,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90692548387096,42.34356225806451,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90691724137932,42.3436024137931,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90691305555555,42.34321333333333,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90685,42.34393,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90677363636364,42.3439,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90664,42.342945,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.906615,42.42067,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90659571428571,42.34379571428571,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90657,42.34382,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90651,42.42091,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90649400000001,42.343742,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.906405,42.343695,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90624588235293,42.34338911764706,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90597,42.3437,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90422,42.42038,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.90135,42.42101,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.89377,42.340155,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.89328496251255,42.34147996176026,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.893265,42.344483333333336,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.89315500000001,42.344665,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.892685,42.34119,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.891487,42.327162,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.89132,42.345715,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.8912,42.343802,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.891011,42.342275,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.891005,42.326845,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.890339,42.326938,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.89031194336705,42.3271982464939,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.8901525614783,42.327512567862854,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.889055,42.328328,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.888444,42.3269,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.875,42.375,4404,-70.888049,42.328099,5.339223744291248,6.512480136960051,17.095598072968713,13.573003584100295,17.095598072968713
-70.625,42.625,4303,-70.78767,42.53781,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.785875,42.53761,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.7857,42.53774,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78569,42.53066,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.784795,42.5372,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78454475,42.5319705,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78437,42.53787,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78394499999999,42.531355,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78341,42.53677,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.783185,42.53191,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.782655,42.53225,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.782555,42.535955,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78199,42.53159,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78181000000001,42.53594,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.78151,42.53502,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.625,4303,-70.774833,42.502633,5.808982607090112,6.430295092190883,16.73917427358701,13.353266590325408,16.73917427358701
-70.625,42.875,4201,-70.808254,42.892011,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.768589,42.959502,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.749777,42.968101,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6256745998415,42.967719072165,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6199330370873,42.9859418235719,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61969302150001,42.985661994,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61940333333334,42.985323333333334,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61931,42.98634833333333,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6188,42.9895125,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61877000000001,42.98476,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61869,42.99015,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.618676003,42.9847199935,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.618576426059,42.9902022611349,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61849,42.99079,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61845500000001,42.984505,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61831,42.99084,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.618179962039,42.9842899180948,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61806,42.98434,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.618034491,42.9906409945,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6179281720951,42.9878221649485,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61738552525634,42.99165548756713,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.616975,42.992075,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61671000000001,42.992155,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61666500000001,42.99239,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6165910045,42.992212493,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.616525,42.975744,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.6163436755105,42.9737757731959,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61552,42.99315,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.613883985,42.99306904,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61269,42.99281,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61249000000001,42.99277,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61183,42.99472,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.611665966,42.992762011,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61122666666667,42.75982966666667,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61115000000001,42.9902,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.61094897800001,42.990348986499995,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.610795,42.990405,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,42.875,4201,-70.610375,42.98966,5.823312250050631,6.322729500689248,16.457476852476134,13.134435069653415,16.457476852476134
-70.625,43.125,4099,-71.00862,43.01112,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.736,43.112,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.63,43.118,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.622224,43.070829,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.621,43.134,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.618,43.141,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.608241,43.071741,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.60603,43.00588,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.604214,43.001839,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.600532,43.1648931,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.597,43.00497,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.592358,43.166109,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.625,43.125,4099,-70.591034,43.164158,5.719549630627488,6.206076481545618,16.228215343268342,12.955381881359012,16.228215343268342
-70.375,42.375,4406,-70.47183,42.3227,5.974149252429153,6.494896081066871,16.976893136667652,13.57996268605077,16.976893136667652
-70.375,42.375,4406,-70.47157,42.31792,5.974149252429153,6.494896081066871,16.976893136667652,13.57996268605077,16.976893136667652
-70.375,42.375,4406,-70.4707,42.31831,5.974149252429153,6.494896081066871,16.976893136667652,13.57996268605077,16.976893136667652
-70.375,42.375,4406,-70.47036,42.322,5.974149252429153,6.494896081066871,16.976893136667652,13.57996268605077,16.976893136667652
-70.375,42.375,4406,-70.46893,42.31937,5.974149252429153,6.494896081066871,16.976893136667652,13.57996268605077,16.976893136667652
-70.375,43.125,4100,-70.47571,43.121676,5.933356202009953,6.206401011740515,16.198065188504003,12.905289819998334,16.198065188504003
-70.125,43.625,3897,-70.30401,43.52791,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.30323,43.53576,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.3032,43.5358,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.223764,43.653528,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.08436,43.68669,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.0828,43.6915,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-70.125,43.625,3897,-70.082733,43.687002,5.482741265585928,5.821881807127665,15.482630936674369,12.40319813499155,15.482630936674369
-69.875,43.625,3898,-69.9469,43.7158,5.678742479194295,5.804536322290583,15.36403945065284,12.386308459348458,15.36403945065284
-69.875,43.625,3898,-69.9402,43.71212,5.678742479194295,5.804536322290583,15.36403945065284,12.386308459348458,15.36403945065284
-69.875,43.625,3898,-69.9402,43.7159,5.678742479194295,5.804536322290583,15.36403945065284,12.386308459348458,15.36403945065284
-69.625,43.875,3797,-69.96087,43.76509,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.95305,43.76074,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.9514,43.7651,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6743,43.79336,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6743,43.7934,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6682,43.7934,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.64226,43.82497,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6401,43.82947,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.63938,43.82462,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6188,43.82211,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6167,43.8287,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.61182,43.820496,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6031,43.79359,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.6022,43.76666,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.60166,43.7933,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5997,43.7891,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.59834,43.79362,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5885,43.77564,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.586964,43.771149,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5803,43.77567,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5516,43.8166,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.53466,43.86489,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5336,43.8698,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.529659,43.862259,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.5166,43.83361,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.625,43.875,3797,-69.506934,43.835355,5.277258017749498,5.387645928434623,14.534472805585049,12.044249623320823,14.534472805585049
-69.375,43.875,3798,-69.4708,43.8886,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.46879,43.88809,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.4653,43.8942,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.4409,43.8887,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.439068,43.884171,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.4331,43.88869,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.3828,43.91136,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.381,43.9147,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.37804,43.91571,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.378,43.9159,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.3146,43.9116,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.3146,43.9196,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.3091,43.9194,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.30907,43.91941,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.306309,43.875586,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.3008,43.934,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.30068,43.93412,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.2962,43.8711,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.2948,43.87561,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.2937,43.93324,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.270683,43.9027,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.2706,43.9027,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,43.875,3798,-69.2705,43.9072,5.4347069344737315,5.360511204993078,14.259325870247775,11.970359521318775,14.259325870247775
-69.375,48.375,1962,-69.3669,48.3734,0.019621894813043887,1.1592160508861444,9.860976732978525,5.285343134638587,9.860976732978525
-69.125,43.875,3799,-69.12922,43.88965,5.6172130866484205,5.299385089282842,13.74965460725533,11.837842501411142,13.74965460725533
-69.125,43.875,3799,-69.1288,43.8679,5.6172130866484205,5.299385089282842,13.74965460725533,11.837842501411142,13.74965460725533
-69.125,43.875,3799,-69.1282,43.8942,5.6172130866484205,5.299385089282842,13.74965460725533,11.837842501411142,13.74965460725533
-69.125,43.875,3799,-69.1277,43.8626,5.6172130866484205,5.299385089282842,13.74965460725533,11.837842501411142,13.74965460725533
